1,178,11,178,202,242,202,242,11
2,247,244,218,282,256,311,285,273
3,397,139,225,217,253,278,425,201
4,237,234,201,283,331,380,368,331
5,66,148,65,207,178,209,179,149
6,145,251,143,289,166,289,167,251
7,191,216,152,277,185,299,224,237
8,202,192,175,193,177,226,204,224
9,182,274,182,380,239,380,239,274
10,277,84,216,205,265,230,325,108
11,98,208,98,243,176,243,176,208
12,214,200,196,214,208,228,225,214
13,184,159,184,207,212,207,212,159
14,299,154,210,178,221,217,310,193
15,187,141,186,162,222,165,224,144
16,160,186,-2,304,37,357,199,239
17,227,213,206,229,224,253,246,237
18,105,53,49,89,148,245,204,209
