1,131,116,120,127,132,139,143,128
2,152,123,140,151,225,187,237,159
3,174,101,136,122,150,146,187,126
4,149,131,124,165,209,227,233,193
5,70,109,67,145,130,150,133,114
6,295,101,144,107,146,165,298,158
7,49,117,14,159,48,187,83,145
8,141,130,131,141,140,150,150,139
9,186,11,164,108,217,120,239,23
10,30,14,-4,66,116,146,151,94
11,106,76,97,114,129,121,137,83
12,83,122,6,229,44,256,121,149
13,126,166,74,197,131,293,184,262
14,136,4,106,115,151,127,181,16
15,135,167,130,202,160,206,165,171
16,130,139,114,154,132,174,148,158
