1,196,110,181,182,216,190,232,118
2,218,-1,161,70,220,118,277,47
3,340,81,186,172,219,227,372,137
4,144,150,-0,257,37,307,181,201
5,195,171,175,173,177,189,197,187
6,203,195,174,231,244,289,274,254
7,284,139,227,187,255,220,312,172
8,155,237,115,373,171,389,211,253
9,178,106,152,126,185,169,211,150
10,237,202,237,266,385,266,385,202
11,200,184,197,210,236,216,240,189
12,171,183,160,240,192,246,203,190
13,73,134,65,187,172,204,181,151
14,109,14,50,49,138,197,197,162
15,215,265,198,338,262,354,279,281
16,160,241,158,274,190,276,192,243
17,179,186,160,191,163,201,182,196
