1,313,29,175,113,206,164,344,80
2,176,173,160,178,167,200,182,196
3,190,135,167,155,177,167,200,148
4,86,3,64,67,150,97,172,32
5,323,110,233,163,264,215,354,163
6,149,142,16,181,31,230,163,190
7,192,180,175,217,242,248,259,211
8,212,156,209,186,235,188,238,158
9,138,141,136,164,170,167,171,143
10,157,49,143,147,191,154,204,56
11,208,40,171,45,185,139,222,134
12,180,160,160,162,161,177,181,176
13,171,199,105,210,133,360,198,349
14,135,99,107,119,145,170,173,151
15,184,151,177,178,212,186,218,159
16,215,163,165,185,228,334,278,313
17,11,105,10,151,137,154,138,108
18,158,163,83,188,96,226,171,201
