1,200,121,190,168,215,173,225,126
2,114,54,80,95,171,168,204,127
3,245,200,209,203,212,238,248,235
4,205,199,205,248,312,248,312,199
5,231,144,179,171,192,197,244,170
6,179,187,123,211,192,365,247,340
7,165,65,139,72,165,165,191,158
8,312,71,217,92,230,153,325,132
9,139,175,112,182,117,202,144,195
10,13,99,9,160,150,168,153,107
11,133,174,93,290,134,304,174,188
12,166,185,132,283,163,294,197,196
13,128,176,23,270,58,309,163,215
14,175,154,166,185,186,190,194,159
15,168,162,135,168,141,201,174,195
16,182,184,169,207,200,225,213,203
17,220,2,149,138,201,165,273,29
