1,241,245,220,289,262,310,284,266
2,215,127,184,140,196,171,228,158
3,162,249,137,268,157,295,182,276
4,78,145,71,200,178,213,185,157
5,276,86,215,208,263,232,324,110
6,390,134,224,216,253,276,419,194
7,100,203,98,241,180,246,183,209
8,237,10,174,12,181,176,244,174
9,196,213,158,251,186,279,224,241
10,279,157,207,186,223,224,294,195
11,220,213,205,228,224,247,239,232
12,181,265,181,375,238,375,238,265
13,186,171,186,204,212,204,212,171
14,78,60,46,119,184,192,215,134
15,233,226,201,278,338,363,370,312
16,198,187,175,194,184,224,206,217
17,202,204,202,223,219,223,219,204
18,156,191,-1,302,36,355,194,244
