1,163,242,111,376,165,397,217,264
2,138,6,119,186,191,194,209,14
3,207,226,188,294,330,333,349,265
4,307,167,278,206,329,244,358,204
5,219,188,178,191,180,220,221,217
6,211,207,211,254,319,254,319,207
7,301,60,216,193,268,226,353,93
8,206,98,180,183,225,197,252,113
9,200,17,196,106,259,108,263,19
10,206,212,169,220,176,254,213,246
11,133,210,74,345,117,364,177,229
12,140,168,140,204,180,204,180,168
13,37,97,-7,151,100,238,144,185
14,197,246,167,281,222,330,253,295
15,149,215,132,239,147,249,163,224
16,154,185,36,197,42,253,160,242
17,140,108,115,140,182,194,208,162
18,259,159,218,200,243,225,284,184
19,158,204,158,226,187,226,187,204
