1,235,-1,140,123,187,158,281,35
2,208,111,186,159,211,170,232,122
3,232,142,209,154,224,181,246,168
4,203,183,148,200,194,349,249,332
5,123,186,102,287,145,295,165,195
6,236,184,205,208,222,230,253,206
7,197,151,187,174,216,186,226,163
8,176,189,129,245,155,266,201,209
9,176,157,173,176,190,178,192,159
10,128,54,93,89,174,170,209,135
11,163,54,135,66,175,163,203,151
12,101,164,38,282,87,308,150,190
13,313,64,213,89,228,149,328,124
14,15,94,8,154,171,171,177,111
15,207,190,194,240,301,268,314,219
16,145,164,140,192,173,198,178,171
17,118,169,118,191,144,191,144,169
18,157,200,149,228,177,236,185,208
19,187,176,175,192,197,210,209,195
20,175,176,172,190,183,192,185,178
