1,213,231,197,277,261,300,278,254
2,267,78,205,201,252,225,314,102
3,80,136,73,187,176,202,184,151
4,227,214,198,263,332,343,362,294
5,179,166,179,199,204,199,204,166
6,375,122,213,204,243,263,405,182
7,148,172,-2,296,38,345,188,221
8,161,212,161,253,201,253,201,212
9,105,57,49,90,123,215,179,182
10,211,203,196,219,213,236,228,220
11,96,188,89,228,173,242,180,203
12,256,150,199,187,220,220,277,183
13,175,250,175,358,232,358,232,250
14,154,237,129,262,152,285,177,260
15,177,194,177,212,191,212,191,194
16,167,11,167,171,228,171,228,11
17,195,116,173,137,199,163,221,142
18,199,193,187,206,198,217,210,204
