1,266,148,266,198,303,198,303,148
2,169,126,118,149,143,208,195,186
3,224,31,191,151,245,166,278,46
4,277,153,213,161,218,203,282,195
5,119,-1,62,30,144,180,202,149
6,15,141,6,204,136,223,145,159
7,193,181,188,197,205,202,210,186
8,166,194,161,250,205,254,210,197
9,252,169,243,239,396,258,405,188
10,197,249,131,259,151,397,217,388
11,251,189,212,229,311,328,350,288
12,175,51,136,82,198,159,236,128
13,155,200,94,262,126,294,187,232
14,248,210,188,218,204,334,263,326
15,146,136,-0,259,48,316,194,193
16,212,183,199,202,224,220,237,201
17,196,248,178,249,181,285,199,284
18,195,155,192,184,217,187,219,158
19,309,34,236,158,297,195,371,71
