1,120,224,120,272,175,272,175,224
2,246,196,246,253,407,253,407,196
3,220,208,188,222,218,290,250,276
4,174,203,112,358,167,380,230,225
5,13,181,9,247,173,257,177,191
6,106,69,75,105,198,206,228,170
7,215,96,209,179,250,182,257,100
8,132,106,98,147,184,219,218,178
9,131,10,89,48,215,186,256,148
10,305,9,241,14,251,130,316,124
11,330,149,262,159,269,204,336,195
12,224,207,175,253,297,385,346,339
13,265,177,210,181,213,211,268,207
14,206,182,164,206,181,235,223,212
15,255,193,218,219,271,298,309,273
16,346,71,219,142,248,192,374,121
