1,202,183,196,278,249,281,255,186
2,152,121,119,139,139,176,172,159
3,162,36,108,63,138,122,191,96
4,260,150,208,196,305,304,357,258
5,185,96,149,116,175,165,211,145
6,190,170,190,182,206,182,206,170
7,161,175,142,258,194,269,213,186
8,217,102,203,144,242,156,256,114
9,208,139,186,162,199,175,222,153
10,174,177,71,223,91,266,193,221
11,206,155,206,191,245,191,245,155
12,15,91,7,156,169,176,177,112
13,201,5,152,29,200,127,249,103
14,253,5,180,126,233,157,306,37
15,171,156,163,181,186,188,195,164
16,318,64,217,126,242,167,343,104
17,270,153,241,180,265,207,295,179
