1,230,209,230,251,279,251,279,209
2,376,134,282,198,315,246,409,182
3,172,200,153,221,164,231,183,210
4,216,204,206,241,225,246,235,209
5,276,223,237,274,356,364,395,313
6,81,100,75,156,153,166,160,110
7,205,242,190,341,247,350,263,251
8,344,83,224,161,259,215,379,137
9,260,86,212,100,233,176,282,162
10,207,198,198,212,211,219,220,206
11,181,200,159,236,193,257,216,221
12,295,204,269,213,280,247,307,238
13,192,147,8,168,15,231,199,210
14,211,3,147,20,192,189,256,172
15,220,174,216,210,246,213,250,177
16,181,115,141,137,185,218,225,196
17,142,223,70,339,122,372,195,256
18,226,233,226,245,231,245,231,233
