1,268,264,228,291,254,330,294,303
2,133,197,88,245,122,276,166,228
3,153,212,-6,328,35,383,193,268
4,427,170,222,215,236,281,441,236
5,233,220,206,241,247,293,273,272
6,245,253,200,306,338,422,382,370
7,184,232,139,342,186,361,231,251
8,191,208,158,235,180,262,213,235
9,292,95,196,173,230,215,326,136
10,326,135,220,188,243,234,349,181
11,177,11,177,182,245,182,245,11
12,216,145,178,147,182,228,220,226
13,182,313,182,415,240,415,240,313
14,64,136,33,193,155,260,186,203
15,107,67,48,104,148,265,207,228
16,216,208,205,236,226,244,237,217
