1,248,188,210,248,368,346,405,286
2,193,207,89,271,116,313,219,249
3,177,46,130,82,202,175,249,139
4,367,76,261,137,286,180,392,120
5,231,211,231,315,287,315,287,211
6,176,134,148,156,183,199,210,177
7,265,92,232,107,252,150,285,136
8,231,130,215,184,244,192,259,138
9,214,158,203,169,223,189,234,178
10,188,198,141,340,201,360,248,218
11,197,13,197,136,254,136,254,13
12,244,154,233,203,312,221,323,171
13,11,112,11,180,209,180,209,112
14,319,-4,225,139,284,177,378,34
15,167,172,162,210,217,218,222,179
16,225,180,212,206,233,216,246,191
17,215,201,167,248,180,261,228,214
