1,219,129,180,138,187,167,226,158
2,147,27,147,81,192,81,192,27
3,176,112,158,126,166,136,184,122
4,282,46,158,91,177,142,301,97
5,284,97,182,146,206,196,308,148
6,183,146,153,173,209,234,238,207
7,143,124,134,138,150,149,160,135
8,115,145,9,156,13,197,119,186
9,152,145,152,156,161,156,161,145
10,159,60,130,115,165,134,194,79
11,155,131,155,144,163,144,163,131
12,82,-1,49,48,148,114,181,65
13,157,157,98,158,101,311,160,310
14,118,76,92,97,134,149,160,128
15,162,132,162,156,182,156,182,132
16,154,155,154,277,205,277,205,155
17,128,101,14,124,21,162,136,139
18,142,135,100,151,111,179,153,162
