1,228,251,183,274,229,366,274,343
2,201,204,187,213,201,234,215,225
3,209,222,209,236,230,236,230,222
4,227,213,227,253,306,253,306,213
5,304,44,243,194,304,219,365,69
6,273,212,224,253,339,391,388,350
7,178,5,142,204,212,217,248,17
8,247,264,247,289,274,289,274,264
9,215,253,157,257,168,406,226,402
10,202,90,154,99,174,211,222,202
11,93,107,67,159,190,220,216,169
12,219,176,207,218,238,227,251,185
13,139,219,110,259,136,278,165,238
14,182,251,109,258,119,362,192,355
15,267,122,223,165,258,200,301,156
16,172,210,157,239,193,257,207,228
17,391,130,217,167,231,232,405,195
18,166,172,10,179,12,239,169,232
19,205,230,195,256,221,266,232,241
