1,235,155,220,218,260,227,275,164
2,334,49,224,210,281,249,391,88
3,144,229,144,283,218,283,218,229
4,238,219,233,238,249,243,255,224
5,110,103,74,140,191,254,227,217
6,224,106,224,160,277,160,277,106
7,174,86,119,116,186,238,240,209
8,209,205,193,221,210,238,226,222
9,247,237,222,239,224,271,249,269
10,11,151,11,220,194,221,195,152
11,276,201,245,242,309,291,340,249
12,185,207,67,359,116,397,234,245
13,199,216,168,220,170,234,201,230
14,297,195,241,241,361,386,417,339
15,225,214,215,235,231,243,241,222
16,227,269,202,325,216,331,241,276
17,236,10,166,12,173,186,243,183
18,398,136,253,227,289,284,434,194
19,263,269,197,273,207,411,274,406
