1,118,136,-2,233,29,271,149,174
2,174,158,168,189,251,206,258,175
3,141,128,34,164,47,203,154,167
4,155,149,148,163,171,176,179,162
5,164,119,164,160,226,160,226,119
6,171,189,151,214,174,233,194,208
7,143,208,90,305,146,335,198,238
8,58,107,50,150,151,169,159,126
9,333,123,171,131,174,189,336,181
10,215,30,195,120,251,132,271,42
11,145,163,127,203,157,216,174,176
12,193,146,155,182,249,282,287,246
13,56,14,12,62,126,166,170,118
14,151,95,121,104,130,134,161,125
15,153,5,124,137,176,148,204,16
16,156,124,136,129,143,160,163,155
