1,197,8,137,17,157,149,216,140
2,141,189,141,203,158,203,158,189
3,279,129,209,143,218,188,288,174
4,60,181,32,216,50,230,77,195
5,165,186,159,257,221,262,226,191
6,89,151,89,184,121,184,121,151
7,207,108,183,146,221,169,245,132
8,114,152,114,184,157,184,157,152
9,43,41,-3,87,102,191,148,146
10,208,166,193,193,220,208,235,182
11,151,160,43,204,63,252,170,208
12,247,38,174,154,228,188,301,72
13,145,64,109,82,152,169,188,150
14,112,82,90,95,141,180,163,167
15,179,159,165,189,193,202,207,172
16,167,202,122,204,125,263,170,261
17,160,147,160,171,189,171,189,147
18,154,167,151,182,171,187,174,172
