1,237,108,208,157,243,177,272,129
2,163,153,157,166,166,170,172,158
3,152,125,120,134,131,172,163,163
4,201,59,142,117,175,150,234,92
5,115,99,89,123,113,150,139,126
6,213,148,171,182,259,294,301,261
7,171,145,171,171,210,171,210,145
8,157,192,100,211,143,341,200,322
9,21,103,5,159,118,192,134,135
10,334,111,205,135,216,196,345,172
11,151,162,138,183,160,196,172,175
12,80,-2,36,38,129,142,173,102
13,169,29,124,47,164,145,209,127
14,170,177,146,231,201,256,225,202
15,159,145,159,156,174,156,174,145
16,122,132,7,213,44,266,159,185
17,170,159,161,167,174,180,182,171
18,163,214,138,226,153,259,179,247
19,129,166,74,244,102,264,157,186
20,247,11,178,145,238,176,307,42
