1,140,199,111,263,153,282,182,218
2,237,186,234,245,401,255,404,196
3,216,198,183,211,214,289,247,276
4,176,202,114,339,166,363,229,226
5,14,180,8,247,174,260,179,193
6,128,14,89,49,211,185,250,149
7,218,106,199,173,235,182,253,116
8,120,119,98,160,190,209,212,167
9,303,9,239,13,246,137,310,134
10,104,69,73,109,195,203,226,163
11,299,134,254,192,293,223,338,165
12,259,182,199,210,278,376,338,348
13,257,177,202,179,203,202,257,200
14,178,189,178,218,213,218,213,189
15,223,198,210,240,279,262,293,221
16,332,69,215,138,243,186,360,117
