1,262,200,222,204,226,241,266,238
2,366,131,257,208,289,253,398,176
3,169,204,169,236,210,236,210,204
4,258,81,208,91,224,176,273,167
5,248,229,222,285,354,347,380,292
6,73,99,73,156,151,156,151,99
7,343,98,220,134,237,195,361,160
8,218,239,180,281,226,322,263,280
9,210,205,207,240,223,242,226,206
10,200,194,196,204,211,212,216,202
11,293,205,262,208,266,241,297,237
12,215,7,149,13,163,174,229,169
13,213,222,174,229,195,339,234,331
14,158,195,147,224,168,232,179,203
15,11,155,11,216,195,216,195,155
16,137,211,65,328,118,361,190,244
17,231,166,206,173,216,210,241,204
18,174,125,139,148,183,213,217,190
