1,170,189,99,320,149,348,220,216
2,297,232,230,250,256,348,323,330
3,95,62,63,98,123,150,154,114
4,197,200,190,275,224,278,231,203
5,134,116,106,149,174,206,201,173
6,164,187,96,242,120,273,188,218
7,13,176,9,243,168,250,172,184
8,198,120,189,179,219,183,228,124
9,209,101,201,123,226,133,235,110
10,220,184,190,211,239,265,269,237
11,123,16,84,53,194,167,233,130
12,307,141,225,179,241,213,323,175
13,228,9,219,167,281,171,291,13
14,242,139,220,196,365,251,387,195
15,169,182,169,205,202,205,202,182
16,306,85,203,148,229,189,331,127
17,231,173,195,177,198,199,234,195
