1,140,181,96,198,115,249,160,232
2,131,11,131,133,181,133,181,11
3,82,132,69,166,94,176,107,142
4,257,119,167,137,174,176,264,158
5,94,145,88,175,139,186,145,156
6,231,42,137,122,170,161,264,81
7,183,102,168,152,212,166,228,116
8,162,148,147,168,161,179,176,158
9,152,172,139,229,204,244,217,187
10,26,53,-1,101,127,172,154,124
11,174,149,164,173,205,189,214,166
12,130,95,109,117,144,152,166,131
13,102,66,73,81,96,126,126,111
14,154,145,136,157,143,169,162,157
15,155,132,146,144,156,152,165,139
16,100,164,30,188,41,220,111,197
