1,310,142,223,176,236,209,322,175
2,208,102,199,134,226,142,235,110
3,231,227,204,284,307,333,334,276
4,94,63,64,98,143,166,173,130
5,193,196,193,276,227,276,227,196
6,225,168,198,176,204,199,231,191
7,219,184,194,212,240,253,265,226
8,199,178,167,185,172,209,204,202
9,299,92,206,149,231,189,323,133
10,162,190,102,311,152,336,212,215
11,221,167,221,226,382,226,382,167
12,287,11,225,11,227,141,288,140
13,125,17,86,50,197,179,236,146
14,197,125,190,173,221,177,228,129
15,14,170,9,236,164,249,170,183
16,141,123,113,155,168,205,196,173
17,151,183,97,249,128,274,181,207
