1,76,70,43,128,186,208,219,150
2,209,146,197,156,218,179,230,169
3,187,232,138,320,180,343,229,255
4,255,260,223,296,260,329,292,293
5,218,234,173,290,335,418,379,362
6,155,263,141,292,154,298,168,268
7,416,162,232,227,255,291,438,226
8,296,95,195,172,229,216,329,139
9,159,214,-5,323,32,379,196,269
10,323,147,218,184,234,230,339,192
11,192,203,161,232,185,259,217,231
12,180,11,180,188,247,188,247,11
13,138,196,89,239,117,271,167,229
14,213,157,178,161,186,222,220,217
15,236,225,212,241,234,273,258,257
16,184,241,176,408,234,411,242,244
17,76,127,37,179,144,261,184,209
18,219,205,195,230,212,247,236,222
