1,185,145,7,170,16,235,194,210
2,276,226,237,276,352,367,391,317
3,236,242,178,250,195,363,252,355
4,253,86,205,105,233,173,281,154
5,139,229,65,343,118,377,192,264
6,196,198,150,229,173,262,218,231
7,222,9,154,12,161,180,229,178
8,201,198,194,211,214,220,220,208
9,171,201,152,213,158,224,178,211
10,212,213,212,245,228,245,228,213
11,378,136,279,201,311,251,411,186
12,298,208,273,212,278,247,303,243
13,241,170,207,181,219,217,253,206
14,78,104,78,162,153,162,153,104
15,281,207,227,211,230,255,284,251
16,347,76,221,173,261,225,387,128
17,185,105,140,122,177,219,222,202
