1,160,28,109,38,132,155,184,144
2,168,145,148,158,165,185,185,172
3,27,80,2,129,135,196,160,147
4,215,3,153,23,186,124,248,104
5,81,169,31,234,68,263,118,198
6,182,180,171,205,262,244,273,219
7,100,164,100,197,160,197,160,164
8,173,168,173,181,189,181,189,168
9,169,204,140,215,148,238,178,228
10,215,108,177,117,182,140,220,131
11,114,78,92,114,157,154,179,118
12,186,180,178,223,257,237,265,194
13,178,176,151,185,160,212,187,203
14,137,174,58,268,95,299,174,205
15,299,65,207,156,250,199,342,108
16,183,201,156,254,271,312,298,260
17,204,120,167,156,189,178,226,142
