1,170,143,165,186,196,189,201,146
2,282,164,195,179,200,207,287,192
3,235,5,166,17,190,146,259,134
4,107,143,84,178,148,221,171,185
5,123,152,-3,262,38,308,163,198
6,295,90,183,165,215,213,327,139
7,160,193,153,220,176,227,183,199
8,51,149,46,192,94,197,98,154
9,150,219,108,350,161,367,203,235
10,172,183,166,194,176,200,183,189
11,159,108,133,125,167,174,193,157
12,357,184,200,193,204,254,361,245
13,91,22,39,58,142,207,194,171
14,182,183,178,200,200,205,204,188
15,184,233,144,274,226,356,266,315
16,146,236,139,264,171,272,179,244
17,181,201,173,240,218,250,227,211
