1,185,177,185,190,203,190,203,177
2,179,125,7,149,15,204,186,180
3,186,190,185,204,200,205,202,191
4,297,79,185,135,208,180,320,124
5,180,200,172,232,180,235,189,203
6,303,133,227,171,253,224,329,186
7,64,93,62,143,148,147,150,96
8,134,-0,89,49,180,131,225,82
9,158,186,26,241,50,297,181,242
10,172,104,137,117,161,183,196,170
11,150,204,150,308,198,308,198,204
12,126,172,115,204,151,216,162,183
13,208,174,196,201,234,219,247,192
14,200,145,181,152,192,185,211,178
15,213,79,174,97,200,152,239,133
16,253,183,197,219,285,357,340,322
17,161,180,161,203,187,203,187,180
