1,159,3,122,131,177,147,214,19
2,146,193,146,206,161,206,161,193
3,284,135,218,147,225,189,291,176
4,139,166,33,207,43,234,150,193
5,170,184,139,246,210,282,241,220
6,112,153,110,185,154,188,156,156
7,117,153,91,154,94,190,119,189
8,220,111,191,129,213,164,242,147
9,280,49,172,158,216,202,324,93
10,42,48,-3,92,100,194,144,150
11,151,164,39,228,65,273,177,209
12,209,170,204,204,230,208,235,174
13,114,84,84,101,133,182,162,165
14,178,166,169,191,205,204,215,179
15,144,64,109,84,155,165,190,145
16,181,139,158,166,174,180,198,153
17,128,205,125,261,168,263,170,208
18,158,167,148,186,166,195,176,176
