1,148,172,79,230,106,263,175,204
2,208,51,190,152,212,156,230,55
3,339,117,237,172,267,228,369,174
4,164,27,146,145,198,152,215,34
5,229,162,179,172,186,206,236,195
6,140,109,113,128,180,223,207,205
7,180,213,113,223,137,377,203,367
8,17,95,6,142,125,170,137,123
9,106,-4,61,43,178,156,223,109
10,176,170,159,186,167,194,183,177
11,198,144,166,158,175,178,207,164
12,308,18,185,140,229,184,352,62
13,158,149,18,195,35,244,174,198
14,247,188,202,197,214,254,259,244
15,225,167,222,198,242,200,245,169
16,165,140,128,148,136,183,172,175
17,218,181,172,214,267,346,313,312
