1,149,8,82,28,124,175,192,155
2,314,27,197,151,245,197,362,72
3,194,144,172,184,199,198,220,159
4,357,129,266,182,300,240,391,186
5,160,125,126,128,128,150,163,147
6,129,147,129,184,181,184,181,147
7,250,207,208,230,233,274,274,250
8,167,137,18,193,37,242,185,186
9,228,199,181,246,306,371,353,324
10,265,169,194,185,202,218,272,203
11,215,55,196,153,225,159,244,60
12,183,182,157,197,166,210,191,195
13,185,240,113,243,121,392,193,388
14,204,191,173,195,180,253,210,250
15,211,9,149,13,159,155,221,151
16,19,84,3,134,124,174,140,124
17,127,161,49,236,87,276,165,201
