1,136,231,83,371,137,392,190,251
2,207,233,202,244,231,256,236,245
3,228,241,184,243,187,300,230,298
4,311,67,231,207,285,238,364,98
5,304,190,293,225,358,245,369,210
6,212,36,212,117,279,117,279,36
7,47,107,-3,160,116,272,166,219
8,135,170,135,221,194,221,194,170
9,243,281,197,300,219,352,265,333
10,135,131,131,170,178,175,183,137
11,194,213,140,244,156,271,209,240
12,259,175,243,212,277,227,294,191
13,150,6,126,195,200,205,224,15
14,205,196,186,214,206,234,225,216
15,220,199,206,236,241,249,255,213
16,236,226,236,282,353,282,353,226
17,225,254,207,317,356,359,374,296
18,135,188,31,239,58,296,163,245
19,231,92,180,186,227,212,278,117
20,174,281,129,406,186,426,231,301
