1,152,2,114,126,165,142,202,17
2,144,182,131,189,135,198,148,191
3,274,131,185,139,189,182,278,174
4,48,184,31,226,51,234,68,192
5,159,181,146,251,218,265,231,195
6,81,146,81,184,112,184,112,146
7,197,106,172,145,209,168,234,129
8,131,145,110,165,133,188,154,168
9,40,41,-3,83,101,187,144,145
10,195,159,182,182,210,199,224,176
11,146,175,45,195,54,243,156,223
12,143,73,108,85,135,164,169,152
13,239,37,156,143,202,178,285,72
14,107,78,82,92,126,173,152,159
15,179,154,149,172,162,193,192,175
16,140,193,106,236,140,263,174,221
17,166,138,142,151,152,170,176,157
