1,173,99,161,127,193,141,205,113
2,172,196,149,308,200,318,222,206
3,235,80,233,153,277,154,278,81
4,205,171,196,205,217,211,227,177
5,204,165,158,185,169,211,215,191
6,340,19,225,148,270,188,385,59
7,161,146,85,194,104,223,179,175
8,167,182,64,300,115,344,217,225
9,159,116,4,151,18,212,173,177
10,207,153,207,176,244,176,244,153
11,240,168,211,196,254,238,282,210
12,189,203,172,222,190,237,207,218
13,343,42,226,141,265,187,382,87
14,159,124,143,160,198,185,215,149
15,105,52,72,92,145,151,178,111
16,343,172,266,198,282,246,359,221
17,143,-3,97,42,211,157,256,112
18,283,205,231,235,299,356,352,326
