1,195,113,195,162,244,162,244,113
2,154,81,109,90,121,151,166,142
3,240,9,176,13,186,167,251,163
4,180,205,151,217,161,241,190,229
5,339,72,194,139,220,194,365,127
6,192,180,180,230,285,254,296,203
7,185,169,161,177,166,191,190,183
8,197,202,162,250,279,333,314,285
9,16,86,7,144,166,168,175,110
10,171,186,54,267,82,308,199,228
11,207,158,183,166,190,186,214,178
12,172,135,153,154,176,177,195,158
13,159,15,110,43,168,145,217,118
14,77,175,43,244,89,266,123,198
15,91,155,85,193,163,205,168,166
16,184,177,162,199,183,220,205,198
