1,164,211,164,257,217,257,217,211
2,259,87,212,106,239,173,286,155
3,267,241,237,300,376,369,405,310
4,304,208,278,212,283,249,310,245
5,404,145,279,152,283,220,408,213
6,234,210,234,253,287,253,287,210
7,360,72,225,147,258,206,393,131
8,193,147,8,164,14,229,199,212
9,145,234,70,347,122,382,198,269
10,190,103,142,123,180,220,229,200
11,229,9,161,14,173,184,242,179
12,235,212,214,213,216,248,237,247
13,95,94,75,146,211,200,231,147
14,245,243,185,250,198,371,258,364
15,207,197,198,212,217,223,226,208
16,239,166,209,196,234,221,264,191
