1,190,98,144,109,166,196,211,185
2,11,154,11,209,189,209,189,154
3,308,86,206,158,236,201,339,129
4,197,199,159,205,163,234,202,228
5,326,146,259,208,304,256,370,195
6,159,214,27,256,46,315,177,273
7,83,104,68,154,199,194,214,144
8,237,104,196,109,203,169,244,164
9,187,231,132,332,181,359,236,258
10,288,205,230,240,316,385,375,351
11,267,193,217,201,223,242,273,235
12,195,233,184,260,189,263,200,235
13,138,192,129,227,158,235,167,200
14,215,214,192,223,200,242,223,232
15,283,194,256,201,266,234,292,226
16,218,198,197,201,200,219,221,216
17,207,163,195,192,223,204,235,176
18,192,191,188,204,205,209,209,197
19,170,-1,112,36,200,177,259,141
