1,170,191,102,246,127,277,195,221
2,227,178,222,238,390,252,395,193
3,200,204,200,280,235,280,235,204
4,166,192,107,330,161,353,220,215
5,14,178,9,246,172,259,178,191
6,127,15,88,49,203,180,242,146
7,210,104,191,176,223,185,242,113
8,145,115,114,146,179,210,209,179
9,237,8,225,171,288,176,300,13
10,99,65,68,104,127,151,158,112
11,298,131,238,188,273,224,332,167
12,299,234,235,251,263,357,327,340
13,176,184,176,210,209,210,209,184
14,240,172,203,181,209,205,246,196
15,210,195,200,239,266,254,276,209
16,317,75,210,145,237,186,344,116
