1,311,138,241,150,248,199,319,187
2,149,206,149,272,195,272,195,206
3,178,-0,132,121,190,143,237,23
4,154,182,46,227,55,248,163,204
5,245,182,183,194,204,305,266,293
6,152,139,98,164,118,207,172,182
7,248,115,189,134,202,177,262,159
8,150,40,109,60,161,171,203,151
9,33,56,-6,108,102,186,140,134
10,153,187,34,256,62,303,181,234
11,314,52,193,173,235,214,356,94
12,189,173,189,215,250,215,250,173
13,176,161,164,171,182,192,194,182
14,127,92,100,111,150,180,176,161
15,202,125,170,170,195,188,228,144
16,159,183,159,205,188,205,188,183
