1,144,192,103,224,130,258,170,226
2,135,11,135,138,187,138,187,11
3,136,180,136,196,147,196,147,180
4,265,124,202,135,209,176,272,165
5,72,173,72,220,143,220,143,173
6,153,158,153,181,184,181,184,158
7,237,41,142,127,180,169,275,82
8,190,107,172,157,213,172,231,122
9,192,153,179,177,212,194,225,170
10,27,51,-2,102,125,176,154,125
11,159,179,152,242,214,248,221,185
12,118,92,118,153,154,153,154,92
13,110,71,77,86,118,173,150,158
14,133,150,121,167,143,182,155,165
15,110,137,73,153,86,182,123,166
16,149,139,149,167,168,167,168,139
17,48,171,34,211,69,223,83,183
