1,185,170,185,181,201,181,201,170
2,169,120,7,145,15,199,177,175
3,184,181,184,193,198,193,198,181
4,285,74,185,133,212,177,312,118
5,184,192,171,221,176,223,189,194
6,286,126,228,180,269,225,327,170
7,64,87,63,138,146,140,147,89
8,133,1,89,49,181,132,224,85
9,159,179,28,233,51,289,182,235
10,161,109,136,134,179,177,204,152
11,151,194,151,289,198,289,198,194
12,122,167,115,201,158,210,165,176
13,187,157,187,172,205,172,205,157
14,215,165,193,184,213,206,234,187
15,214,74,174,92,198,144,237,126
16,268,179,207,206,267,343,328,317
17,163,173,163,194,186,194,186,173
18,255,170,228,183,243,212,269,199
27,188,141,188,159,201,159,201,141
