1,137,118,123,127,133,142,147,133
2,207,146,201,158,235,177,241,165
3,175,101,142,128,161,153,195,126
4,147,146,137,190,236,212,246,168
5,306,106,166,117,170,174,311,163
6,70,108,64,140,132,153,138,120
7,140,133,134,144,150,152,156,141
8,117,109,19,147,34,186,133,148
9,193,13,171,107,225,120,247,26
10,112,77,100,114,131,124,143,86
11,106,118,-1,225,31,257,138,150
12,129,173,93,280,153,300,189,193
13,35,12,-2,64,117,146,153,94
14,141,5,113,123,159,134,187,15
15,141,171,134,203,166,211,173,179
16,137,142,119,161,137,179,155,160
