1,121,235,118,332,165,334,168,236
2,213,231,191,292,277,322,299,262
3,65,112,52,141,152,184,164,155
4,166,131,158,171,190,178,199,137
5,210,182,201,204,230,217,240,195
6,142,160,116,224,153,240,180,176
7,287,146,187,162,190,182,290,166
8,244,139,207,188,326,281,364,233
9,175,100,154,110,168,137,188,127
10,199,193,167,205,191,272,222,260
11,133,159,3,207,22,259,152,211
12,200,9,193,150,254,153,262,12
13,271,77,203,161,245,196,314,112
14,69,144,63,175,161,194,167,163
15,69,59,49,112,161,155,181,102
16,180,169,168,189,199,208,211,188
