1,98,61,43,99,143,247,198,210
2,297,151,202,181,215,220,310,190
3,190,223,138,285,171,312,222,250
4,228,238,190,288,324,390,362,340
5,172,198,163,229,193,238,202,207
6,392,149,219,221,244,282,417,211
7,167,212,91,214,93,250,168,248
8,268,89,209,211,259,235,318,114
9,148,193,-3,308,38,361,189,246
10,222,218,199,233,217,260,240,245
11,241,249,213,290,252,317,280,276
12,233,9,168,13,179,209,244,205
13,177,161,177,209,205,209,205,161
14,175,283,175,389,233,389,233,283
15,71,134,45,187,155,242,181,189
16,181,147,178,161,215,168,217,154
17,207,204,188,216,199,233,218,221
18,146,252,133,286,148,292,161,258
