1,172,174,151,189,157,199,179,183
2,312,23,173,129,211,179,350,73
3,186,143,162,164,181,185,205,165
4,341,118,234,172,263,229,369,175
5,150,132,120,152,144,190,175,170
6,247,205,206,217,217,257,259,245
7,165,153,15,194,29,245,179,204
8,218,180,172,214,269,347,315,314
9,158,30,158,149,212,149,212,30
10,209,54,189,151,211,155,231,58
11,115,-5,67,39,174,155,222,111
12,148,116,114,122,119,149,153,143
13,179,223,111,233,134,377,202,367
14,172,182,167,225,191,228,196,185
15,240,163,182,176,190,210,247,197
16,11,101,11,152,119,152,119,101
17,144,179,73,231,101,268,171,216
