1,114,86,92,106,122,141,145,121
2,164,119,138,122,142,150,167,147
3,171,130,171,153,199,153,199,130
4,149,149,53,152,55,210,151,207
5,165,130,165,139,176,139,176,130
6,317,88,194,122,209,178,332,144
7,170,139,160,142,164,155,174,152
8,11,104,11,159,142,159,142,104
9,177,150,147,179,177,211,207,183
10,168,143,149,150,156,169,174,162
11,209,125,168,156,257,273,298,241
12,241,-2,180,129,239,157,300,26
13,150,155,65,210,88,246,174,191
14,181,64,142,100,170,132,210,95
15,157,193,140,227,174,245,192,211
16,82,5,42,44,133,134,172,95
17,158,183,109,207,165,319,214,295
18,207,97,199,149,253,158,261,106
19,158,15,120,46,158,92,195,62
