1,261,178,216,198,273,323,318,303
2,205,136,192,155,215,171,229,152
3,189,155,185,176,205,180,209,159
4,149,100,1,170,27,225,175,155
5,94,46,62,85,131,142,164,102
6,153,116,150,153,192,156,195,120
7,327,65,207,130,233,178,353,112
8,104,10,101,94,177,96,179,12
9,246,60,186,128,216,155,277,87
10,225,155,199,172,219,204,245,187
11,154,89,148,114,187,123,192,98
12,168,168,144,256,185,268,210,180
13,90,152,89,199,176,202,177,155
14,291,34,281,89,354,103,365,48
15,166,156,166,181,187,181,187,156
16,110,171,86,309,152,321,176,182
17,243,172,240,217,333,223,336,178
