1,189,143,167,168,190,187,212,162
2,315,22,186,138,229,186,358,70
3,120,-4,72,44,183,153,230,105
4,344,124,251,176,283,233,376,181
5,257,208,213,217,222,260,266,251
6,128,147,128,178,177,178,177,147
7,154,130,19,203,45,251,180,178
8,176,181,168,231,195,235,203,185
9,221,180,174,219,287,355,334,317
10,167,18,157,147,208,151,218,22
11,211,53,198,153,223,156,236,56
12,178,173,157,195,167,205,189,184
13,186,229,116,238,136,385,205,376
14,161,120,123,121,124,150,162,149
15,256,166,190,172,193,208,259,202
16,13,92,9,146,128,155,132,101
17,127,166,67,240,106,271,165,197
