1,335,55,234,188,289,229,390,96
2,194,214,167,218,169,228,196,224
3,225,168,222,219,258,221,261,170
4,176,210,153,256,200,279,223,233
5,230,219,230,233,243,233,243,219
6,117,97,78,132,188,251,226,216
7,167,11,167,182,237,182,237,11
8,207,204,198,220,214,230,224,214
9,175,90,124,118,190,237,241,209
10,241,232,221,233,222,258,242,257
11,11,154,11,219,199,220,199,155
12,244,218,244,265,312,265,312,218
13,148,245,68,356,119,393,199,281
14,225,215,213,227,224,238,236,226
15,239,231,211,292,389,374,417,313
16,225,256,203,314,218,320,240,262
17,251,93,209,131,245,171,287,133
18,396,137,242,223,274,282,429,196
19,202,257,202,393,264,393,264,257
