1,127,17,98,108,138,121,167,30
2,133,133,111,134,113,154,135,152
3,176,3,146,108,197,123,227,18
4,267,88,150,93,153,148,269,143
5,93,72,93,117,123,117,123,72
6,62,103,6,147,33,180,88,137
7,29,13,-5,62,107,140,141,91
8,133,136,129,174,218,183,222,145
9,170,130,133,142,149,194,186,182
10,129,109,129,135,159,135,159,109
11,116,126,116,134,129,134,129,126
12,118,152,95,242,154,257,177,167
13,98,120,14,196,43,229,127,153
14,88,97,67,118,100,151,121,130
15,118,117,118,127,131,127,131,117
16,148,151,122,153,125,191,152,189
