1,268,181,210,213,299,372,356,340
2,193,182,184,190,191,198,200,191
3,189,191,189,221,212,221,212,191
4,71,105,71,157,148,157,148,105
5,160,105,130,132,182,191,212,164
6,194,162,194,193,216,193,216,162
7,189,217,177,247,182,249,194,219
8,163,185,157,214,186,221,193,192
9,11,146,11,200,184,200,184,146
10,184,214,134,313,180,336,230,237
11,247,161,247,221,347,221,347,161
12,133,182,123,216,159,227,169,193
13,272,185,245,193,254,224,281,216
14,155,197,31,259,59,315,183,253
15,236,180,205,195,220,225,251,210
16,153,-2,98,42,196,164,251,121
17,229,92,188,100,202,168,242,160
18,316,89,195,151,220,199,341,137
