1,234,85,193,106,230,175,270,154
2,241,169,215,181,225,204,252,191
3,324,95,228,137,250,188,346,145
4,191,98,153,117,196,205,234,186
5,167,146,151,167,204,210,221,189
6,110,182,110,226,215,226,215,182
7,187,190,168,227,199,244,219,206
8,195,237,137,242,141,297,200,292
9,224,230,190,247,239,343,273,325
10,222,241,192,266,218,298,248,273
11,275,198,236,225,299,315,337,288
12,237,203,216,209,222,232,244,226
13,235,186,235,223,333,223,333,186
14,325,157,229,181,235,207,332,184
21,233,192,214,195,216,208,234,206
