2,115,86,82,135,181,201,214,152
3,151,163,125,184,167,236,193,215
4,192,147,163,202,198,221,227,166
5,161,188,47,211,54,249,169,226
6,148,232,42,243,46,284,152,273
7,185,109,125,390,183,403,244,122
8,175,222,133,238,144,266,186,249
9,187,242,187,364,238,364,238,242
10,216,233,186,260,242,321,271,294
11,317,184,215,233,239,283,341,235
12,252,216,213,225,220,254,259,245
13,315,133,191,178,210,229,334,184
14,209,199,191,213,199,223,217,209
15,195,219,195,243,215,243,215,219
16,176,211,167,225,183,236,193,222
17,188,218,188,231,196,231,196,218
18,185,232,185,243,194,243,194,232
