1,208,101,182,123,220,166,245,144
2,132,66,86,107,189,223,236,183
3,150,162,126,185,172,231,196,208
4,183,122,158,214,202,226,228,135
5,38,195,38,234,161,234,161,195
6,166,226,41,237,45,284,170,273
7,190,251,126,256,139,408,203,403
8,174,219,109,252,125,283,190,251
9,235,230,184,241,215,391,266,380
10,215,247,194,284,254,317,275,281
11,328,181,223,232,249,285,354,234
12,250,217,219,224,226,254,257,247
13,329,105,197,178,224,228,356,155
14,206,201,196,215,208,224,218,210
15,207,214,189,231,211,253,228,235
16,162,212,162,232,188,232,188,212
17,181,224,181,237,195,237,195,224
18,184,238,184,253,198,253,198,238
