1,226,103,189,108,203,202,240,197
2,104,66,82,130,168,160,190,95
3,152,162,125,182,188,264,215,243
4,175,112,161,210,209,217,222,119
5,29,168,28,214,155,217,156,171
6,167,205,34,244,49,293,181,253
7,189,262,123,273,151,423,216,412
8,176,226,101,251,114,289,189,264
9,233,226,183,248,246,397,296,376
10,210,243,193,280,260,311,277,274
11,341,173,251,226,282,278,372,226
12,230,219,227,249,253,251,256,221
13,331,92,193,176,224,227,362,143
14,208,198,185,218,195,230,218,211
15,202,214,195,241,230,249,236,222
16,156,204,154,227,188,230,189,206
17,198,223,178,225,179,240,199,239
