1,228,95,204,184,234,192,258,103
2,163,49,93,67,130,211,200,193
3,174,160,141,174,201,309,234,294
4,216,33,154,50,194,193,256,176
5,19,127,13,182,132,195,138,141
6,177,177,29,225,45,274,193,227
7,122,282,122,431,194,431,194,282
8,151,217,47,279,75,327,180,265
9,248,244,204,292,333,408,376,359
10,235,257,226,304,272,313,281,266
11,375,169,267,226,298,284,405,227
13,324,68,214,194,265,239,375,113
14,196,188,196,237,229,237,229,188
15,273,216,209,227,215,265,279,254
16,148,167,124,198,183,243,206,213
17,193,221,162,239,171,255,202,237
